ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category,season,month
525,2022-09-08,471.0,14,23.95350624,36.31555111,3,0,17.86552402,Intermediate,Grains,Autumn,9
524,2022-09-08,471.0,14,23.95350624,36.31555111,3,0,17.86552402,Intermediate,Grains,Autumn,9
526,2022-09-09,197.0,5,23.49764599,40.04158399,4,0,35.25754158,Intermediate,Grains,Autumn,9
527,2022-09-09,197.0,5,23.49764599,40.04158399,4,0,35.25754158,Intermediate,Grains,Autumn,9
528,2022-09-10,297.0,10,10.85469415,88.32151539,5,1,12.64426675,Expert,Meat,Autumn,9
529,2022-09-10,297.0,10,10.85469415,88.32151539,5,1,12.64426675,Expert,Meat,Autumn,9
530,2022-09-11,494.0,10,34.66732451,43.70920481,6,0,7.49371498,Beginner,Dairy,Autumn,9
531,2022-09-11,494.0,10,34.66732451,43.70920481,6,0,7.49371498,Beginner,Dairy,Autumn,9
532,2022-09-13,243.0,19,15.77827281,61.91476239,1,0,39.46872087,Expert,Dairy,Autumn,9
533,2022-09-13,243.0,19,15.77827281,61.91476239,1,0,39.46872087,Expert,Dairy,Autumn,9
534,2022-09-15,300.0,8,26.00007417,35.95813217,3,0,34.38378149,Beginner,Grains,Autumn,9
535,2022-09-15,300.0,8,26.00007417,35.95813217,3,0,34.38378149,Beginner,Grains,Autumn,9
536,2022-09-16,223.0,17,15.61752942,42.53184424,4,0,31.08285938,Beginner,Meat,Autumn,9
537,2022-09-16,223.0,17,15.61752942,42.53184424,4,0,31.08285938,Beginner,Meat,Autumn,9
539,2022-09-17,286.0,12,14.50026094,85.5382398,5,0,5.999831691,Intermediate,Vegetables,Autumn,9
538,2022-09-17,286.0,12,14.50026094,85.5382398,5,0,5.999831691,Intermediate,Vegetables,Autumn,9
540,2022-09-18,425.0,8,12.21388961,54.84901346,6,0,49.48429942,Beginner,Vegetables,Autumn,9
541,2022-09-18,425.0,8,12.21388961,54.84901346,6,0,49.48429942,Beginner,Vegetables,Autumn,9
542,2022-09-20,358.0,19,24.61676751,48.79237566,1,0,48.55112319,Beginner,Grains,Autumn,9
543,2022-09-20,358.0,19,24.61676751,48.79237566,1,0,48.55112319,Beginner,Grains,Autumn,9
544,2022-09-22,351.0,12,19.93447471,59.27107183,3,0,48.34215622,Intermediate,Dairy,Autumn,9
545,2022-09-22,351.0,12,19.93447471,59.27107183,3,0,48.34215622,Intermediate,Dairy,Autumn,9
546,2022-09-23,445.0,9,21.99742704,37.80286695,4,0,10.16391197,Beginner,Meat,Autumn,9
547,2022-09-23,445.0,9,21.99742704,37.80286695,4,0,10.16391197,Beginner,Meat,Autumn,9
548,2022-09-24,246.0,17,27.1491934,80.12881418,5,0,27.06838336,Beginner,Dairy,Autumn,9
549,2022-09-24,246.0,17,27.1491934,80.12881418,5,0,27.06838336,Beginner,Dairy,Autumn,9
550,2022-09-25,247.0,19,-4.0005944125,52.22381918,6,1,12.62768413,Beginner,Dairy,Autumn,9
551,2022-09-25,247.0,19,-4.0005944125,52.22381918,6,1,12.62768413,Beginner,Meat,Autumn,9
553,2022-09-26,696.0,8,18.07826643,52.48821407,0,0,7.293869466,Beginner,Dairy,Autumn,9
552,2022-09-26,696.0,8,18.07826643,52.48821407,0,0,7.293869466,Beginner,Dairy,Autumn,9
554,2022-09-27,298.0,16,34.3274437,58.44038571,1,0,32.78881018,Beginner,Meat,Autumn,9
555,2022-09-27,298.0,16,34.3274437,58.44038571,1,0,32.78881018,Beginner,Meat,Autumn,9
556,2022-09-28,407.0,17,24.50280574,56.64766279,2,0,14.35025394,Intermediate,Dairy,Autumn,9
557,2022-09-28,407.0,17,24.50280574,56.64766279,2,0,14.35025394,Intermediate,Dairy,Autumn,9
558,2022-09-29,227.0,12,16.3556145,89.69147838,3,0,31.44636582,Beginner,Dairy,Autumn,9
559,2022-09-29,227.0,6,16.3556145,89.69147838,3,0,31.44636582,Beginner,Dairy,Autumn,9
560,2022-09-30,138.0,15,23.04325117,62.72286727,4,0,10.05640169,Intermediate,Meat,Autumn,9
561,2022-09-30,138.0,15,23.04325117,62.72286727,4,0,10.05640169,Intermediate,Meat,Autumn,9
562,2022-10-01,437.0,19,18.5663372,35.29210223,5,0,19.93939121,Expert,Meat,Autumn,10
563,2022-10-01,437.0,19,18.5663372,60.79125668701551,5,0,19.93939121,Beginner,Meat,Autumn,10
564,2022-10-03,228.0,7,13.1435378,39.09505757,0,0,24.66731848,Beginner,Meat,Autumn,10
565,2022-10-03,228.0,7,13.1435378,39.09505757,0,0,24.66731848,Beginner,Grains,Autumn,10
567,2022-10-04,366.0,8,13.31786635,31.85625868,1,0,33.24854367,Intermediate,Vegetables,Autumn,10
566,2022-10-04,366.0,8,13.31786635,31.85625868,1,0,33.24854367,Intermediate,Vegetables,Autumn,10
569,2022-10-05,250.0,8,13.58855905,88.24452922,2,0,34.13560733,Intermediate,Vegetables,Autumn,10
568,2022-10-05,250.0,8,13.58855905,88.24452922,2,0,34.13560733,Intermediate,Vegetables,Autumn,10
570,2022-10-06,397.0,14,33.4954948,76.41233349,3,0,42.96897698,Expert,Dairy,Autumn,10
571,2022-10-06,397.0,14,33.4954948,76.41233349,3,0,42.96897698,Expert,Dairy,Autumn,10
572,2022-10-08,362.0,15,14.05954737,58.67270688,5,0,35.92830032,Expert,Dairy,Autumn,10
573,2022-10-08,362.0,15,14.05954737,58.67270688,5,0,35.92830032,Expert,Dairy,Autumn,10
574,2022-10-09,351.0,9,14.70872709,61.93545187,6,0,48.27271132,Intermediate,Vegetables,Autumn,10
575,2022-10-09,351.0,9,14.70872709,61.93545187,6,0,48.27271132,Intermediate,Vegetables,Autumn,10
576,2022-10-10,243.0,8,28.27073687,40.10021736,0,0,37.86095005,Intermediate,Meat,Autumn,10
577,2022-10-10,243.0,8,28.27073687,40.10021736,0,0,37.86095005,Intermediate,Meat,Autumn,10
578,2022-10-12,211.0,18,15.86403233,80.31295289,2,0,33.382285,Beginner,Meat,Autumn,10
579,2022-10-12,211.0,18,15.86403233,80.31295289,2,0,33.382285,Beginner,Meat,Autumn,10
580,2022-10-13,159.0,14,34.08367082,51.37113883,3,0,38.2857304,Intermediate,Meat,Autumn,10
581,2022-10-13,159.0,14,34.08367082,51.37113883,3,0,38.2857304,Intermediate,Meat,Autumn,10
582,2022-10-14,468.0,12,16.38266312,79.60889843,4,0,32.55240946,Beginner,Grains,Autumn,10
583,2022-10-14,468.0,12,16.38266312,79.60889843,4,0,32.55240946,Beginner,Wheat,Autumn,10
585,2022-10-15,101.0,10,26.54080876,72.54082346,5,0,5.750411607,Beginner,Meat,Autumn,10
584,2022-10-15,101.0,10,26.54080876,72.54082346,5,0,5.750411607,Beginner,Meat,Autumn,10
586,2022-10-16,484.0,10,34.46578219,40.63025552,6,1,13.7648074,Intermediate,Meat,Autumn,10
587,2022-10-16,484.0,10,34.46578219,40.63025552,6,1,13.7648074,Intermediate,Meat,Autumn,10
588,2022-10-17,403.0,12,19.35741918,60.44678197,0,0,41.47106977,Beginner,Vegetables,Autumn,10
589,2022-10-17,403.0,12,19.35741918,60.44678197,0,0,41.47106977,Beginner,Vegetables,Autumn,10
590,2022-10-18,353.0,11,10.43789977,70.64323929,1,1,17.26927913,Expert,Meat,Autumn,10
591,2022-10-18,353.0,11,10.43789977,70.64323929,1,1,17.26927913,Expert,Meat,Autumn,10
592,2022-10-19,239.0,19,16.10368226,44.10223289,2,0,37.92029538,Beginner,Meat,Autumn,10
593,2022-10-19,239.0,19,16.10368226,44.10223289,2,0,37.92029538,Beginner,Meat,Autumn,10
594,2022-10-20,136.0,14,30.77192978,79.84131063,3,0,21.74540969,Intermediate,Meat,Autumn,10
595,2022-10-20,136.0,14,30.77192978,79.84131063,3,0,21.74540969,Intermediate,Meat,Autumn,10
596,2022-10-21,259.0,18,31.6152209,62.68965945,4,0,28.48479477,Intermediate,Grains,Autumn,10
597,2022-10-21,259.0,18,31.6152209,62.68965945,4,0,28.48479477,Intermediate,Grains,Autumn,10
599,2022-10-23,332.0,16,12.82774548,64.97906557,6,1,13.15515025,Intermediate,Dairy,Autumn,10
598,2022-10-23,332.0,16,12.82774548,64.97906557,6,1,13.15515025,Intermediate,Dairy,Autumn,10
600,2022-10-24,198.0,14,29.88775929,89.98282825,0,0,48.07386336,Expert,Vegetables,Autumn,10
601,2022-10-24,198.0,14,29.88775929,89.98282825,0,0,48.07386336,Expert,Vegetables,Autumn,10
602,2022-10-26,403.0,12,25.01523856,79.00541581,2,0,34.35237999,Beginner,Meat,Autumn,10
603,2022-10-26,403.0,12,25.01523856,79.00541581,2,0,34.35237999,Beginner,Meat,Autumn,10
604,2022-10-27,307.0,18,33.52188391,42.43854019,3,1,25.68400688,Beginner,Meat,Autumn,10
605,2022-10-27,307.0,18,33.52188391,42.43854019,3,1,25.68400688,Beginner,Meat,Autumn,10
606,2022-10-28,230.0,6,30.67097209,76.94329977,4,0,35.40925818,Expert,Meat,Autumn,10
607,2022-10-28,230.0,6,30.67097209,76.94329977,4,0,35.40925818,Expert,Meat,Autumn,10
608,2022-10-29,251.0,13,26.67428792,74.07467539,5,0,32.83746301,Beginner,Meat,Autumn,10
609,2022-10-29,251.0,13,26.67428792,74.07467539,5,0,32.83746301,Beginner,Meat,Autumn,10
610,2022-10-30,153.0,5,24.42963092,48.02936314,6,0,30.5848515,Expert,Meat,Autumn,10
611,2022-10-30,153.0,5,24.42963092,48.02936314,6,0,30.5848515,Expert,Meat,Autumn,10
613,2022-10-31,219.0,19,18.71434168,49.54938705,0,0,7.662968234,Beginner,Vegetables,Autumn,10
612,2022-10-31,219.0,19,18.71434168,49.54938705,0,0,7.662968234,Beginner,Vegetables,Autumn,10
614,2022-11-01,260.0,12,13.98218613,77.55128352,1,0,33.47611748,Beginner,Meat,Autumn,11
615,2022-11-01,260.0,12,13.98218613,77.55128352,1,0,33.47611748,Beginner,Meat,Autumn,11
616,2022-11-02,215.0,16,25.12384807,57.68673071,2,0,39.60140201,Expert,Vegetables,Autumn,11
617,2022-11-02,215.0,16,25.12384807,57.68673071,2,0,39.60140201,Expert,Vegetables,Autumn,11
618,2022-11-03,174.0,15,17.95278884,73.84908172,3,0,49.73367446,Intermediate,Vegetables,Autumn,11
619,2022-11-03,174.0,15,17.95278884,73.84908172,3,0,49.73367446,Intermediate,Vegetables,Autumn,11
620,2022-11-04,212.0,16,31.66096669,38.87904884,4,0,5.498534867,Intermediate,Meat,Autumn,11
621,2022-11-04,212.0,16,31.66096669,38.87904884,4,0,5.498534867,Intermediate,Meat,Autumn,11
622,2022-11-05,203.0,16,34.83342343,81.15346691,5,0,37.8578054,Beginner,Meat,Autumn,11
623,2022-11-05,203.0,16,34.83342343,81.15346691,5,0,37.8578054,Beginner,Vegetables,Autumn,11
625,2022-11-06,439.0,8,28.81069407,72.653083,6,1,30.73051922,Expert,Meat,Autumn,11
624,2022-11-06,439.0,12,28.81069407,72.653083,6,1,26.997533876241413,Expert,Meat,Autumn,11
627,2022-11-07,353.0,8,12.26204238,84.41656853,0,0,24.53234792,Intermediate,Meat,Autumn,11
626,2022-11-07,353.0,8,12.26204238,84.41656853,0,0,24.53234792,Intermediate,Meat,Autumn,11
628,2022-11-09,211.0,12,12.72774079,65.58087002,2,0,23.40883169,Intermediate,Dairy,Autumn,11
629,2022-11-09,211.0,12,12.72774079,65.58087002,2,0,23.40883169,Intermediate,Dairy,Autumn,11
630,2022-11-11,252.0,12,29.12977161,51.20764443,4,0,18.627345,Beginner,Wheat,Autumn,11
631,2022-11-11,252.0,12,29.12977161,51.20764443,4,0,18.627345,Beginner,Grains,Autumn,11
632,2022-11-12,448.0,19,33.14187077,57.50798547,5,0,37.88958305,Intermediate,Meat,Autumn,11
633,2022-11-12,448.0,19,33.14187077,57.50798547,5,0,37.88958305,Intermediate,Meat,Autumn,11
634,2022-11-13,483.0,14,20.95430866,32.2788938,6,0,36.53264846,Beginner,Vegetables,Autumn,11
635,2022-11-13,483.0,14,20.95430866,32.2788938,6,0,36.53264846,Beginner,Vegetables,Autumn,11
636,2022-11-14,465.0,5,32.53439124,74.75160232,0,1,31.50590409,Intermediate,Meat,Autumn,11
637,2022-11-14,465.0,5,32.53439124,74.75160232,0,1,31.50590409,Intermediate,Meat,Autumn,11
638,2022-11-15,437.0,16,31.94727898,62.95934876,1,0,47.2399166,Beginner,Meat,Autumn,11
639,2022-11-15,437.0,16,31.94727898,62.95934876,1,0,47.2399166,Beginner,Meat,Autumn,11
641,2022-11-16,696.0,19,17.92989292,33.46446311,2,1,20.74344729,Intermediate,Meat,Autumn,11
640,2022-11-16,696.0,19,17.92989292,33.46446311,2,1,20.74344729,Intermediate,Meat,Autumn,11
642,2022-11-17,409.0,14,31.72251564,70.84535358,3,0,15.9710872,Expert,Grains,Autumn,11
643,2022-11-17,409.0,14,31.72251564,70.84535358,3,0,15.9710872,Expert,Barley,Autumn,11
644,2022-11-18,262.0,13,19.3918063,58.00692463,4,0,34.51564909,Intermediate,Dairy,Autumn,11
645,2022-11-18,262.0,13,19.3918063,58.00692463,4,0,34.51564909,Intermediate,Dairy,Autumn,11
646,2022-11-19,307.0,10,17.42173186,60.79125668701551,5,0,13.94663274,Beginner,Dairy,Autumn,11
647,2022-11-19,307.0,10,17.42173186,32.06767557,5,0,13.94663274,Beginner,Dairy,Autumn,11
648,2022-11-20,268.0,7,26.22686647,88.17646361,6,0,19.17547282,Beginner,Meat,Autumn,11
649,2022-11-20,268.0,7,26.22686647,88.17646361,6,0,19.17547282,Beginner,Meat,Autumn,11
650,2022-11-21,260.0,17,18.2095307,86.94672859,0,0,15.1071098,Expert,Vegetables,Autumn,11
651,2022-11-21,260.0,17,18.2095307,86.94672859,0,0,15.1071098,Expert,Vegetables,Autumn,11
652,2022-11-22,167.0,18,25.75521871,60.77414497,1,0,8.111910547,Intermediate,Meat,Autumn,11
653,2022-11-22,167.0,18,25.75521871,60.77414497,1,0,8.111910547,Intermediate,Meat,Autumn,11
655,2022-11-23,388.0,12,25.24579514,35.62034524,2,0,42.23744337,Beginner,Meat,Autumn,11
654,2022-11-23,388.0,12,25.24579514,35.62034524,2,0,42.23744337,Beginner,Meat,Autumn,11
656,2022-11-25,376.0,10,19.51049261,59.51586601,4,0,26.28623765,Beginner,Meat,Autumn,11
657,2022-11-25,376.0,10,19.51049261,59.51586601,4,0,26.28623765,Beginner,Meat,Autumn,11
658,2022-11-26,403.0,15,23.71249304,48.1468487,5,0,6.949187296,Expert,Meat,Autumn,11
659,2022-11-26,403.0,15,23.71249304,48.1468487,5,0,6.949187296,Expert,Meat,Autumn,11
660,2022-11-27,483.0,11,24.91213687,59.48509065,6,0,36.47027598,Intermediate,Dairy,Autumn,11
661,2022-11-27,483.0,11,24.91213687,59.48509065,6,0,36.47027598,Intermediate,Dairy,Autumn,11
662,2022-11-28,491.0,5,23.64217221,61.34664872,0,1,19.8752451,Beginner,Vegetables,Autumn,11
663,2022-11-28,491.0,5,23.64217221,61.34664872,0,1,19.8752451,Beginner,Vegetables,Autumn,11
664,2022-11-29,234.0,18,21.11048632,63.76270194,1,0,38.51315275,Beginner,Grains,Autumn,11
665,2022-11-29,234.0,18,21.11048632,63.76270194,1,0,38.51315275,Beginner,Grains,Autumn,11
667,2022-11-30,294.0,9,10.36667643,56.47342282,2,0,23.55813772,Beginner,Meat,Autumn,11
666,2022-11-30,294.0,9,10.36667643,56.47342282,2,0,23.55813772,Beginner,Meat,Autumn,11
669,2022-12-02,132.0,14,14.21110963,85.12408264,4,0,28.0928787,Expert,Meat,Winter,12
668,2022-12-02,132.0,14,14.21110963,85.12408264,4,0,28.0928787,Expert,Meat,Winter,12
670,2022-12-03,275.0,18,26.06439922,51.73608523,5,0,10.87270518,Beginner,Meat,Winter,12
671,2022-12-03,275.0,18,26.06439922,51.73608523,5,0,10.87270518,Beginner,Meat,Winter,12
672,2022-12-04,470.0,8,28.9836082,73.54298779,6,1,24.82426219,Expert,Dairy,Winter,12
673,2022-12-04,470.0,8,28.9836082,73.54298779,6,1,24.82426219,Expert,Dairy,Winter,12
674,2022-12-05,474.0,10,22.51113273,83.66715341,0,0,19.27874648,Beginner,Meat,Winter,12
675,2022-12-05,474.0,10,22.51113273,83.66715341,0,0,19.27874648,Beginner,Meat,Winter,12
676,2022-12-06,121.0,11,23.55909162,57.35875655,1,0,46.03818129,Beginner,Meat,Winter,12
677,2022-12-06,121.0,11,23.55909162,57.35875655,1,0,46.03818129,Beginner,Meat,Winter,12
678,2022-12-08,257.0,5,31.17918403,66.12701912,3,0,36.23078363,Expert,Dairy,Winter,12
679,2022-12-08,257.0,5,31.17918403,66.12701912,3,0,36.23078363,Expert,Dairy,Winter,12
681,2022-12-09,137.0,19,32.8559129,65.48440557,4,0,13.22380247,Intermediate,Meat,Winter,12
680,2022-12-09,137.0,19,32.8559129,65.48440557,4,0,13.22380247,Intermediate,Meat,Winter,12
683,2022-12-10,329.0,10,30.34415721,78.39536054,5,0,19.35702834,Intermediate,Dairy,Winter,12
682,2022-12-10,329.0,10,30.34415721,78.39536054,5,0,19.35702834,Intermediate,Dairy,Winter,12
684,2022-12-11,464.0,11,12.72295855,58.58900303,6,0,23.69813284,Intermediate,Vegetables,Winter,12
685,2022-12-11,464.0,11,12.72295855,58.58900303,6,0,23.69813284,Intermediate,Vegetables,Winter,12
686,2022-12-12,150.0,7,13.7247964,89.76737698,0,0,45.86067902,Beginner,Dairy,Winter,12
687,2022-12-12,150.0,7,13.7247964,89.76737698,0,0,45.86067902,Beginner,Dairy,Winter,12
688,2022-12-13,363.0,12,23.16559493,33.56829413,1,0,15.91602197,Beginner,Dairy,Winter,12
689,2022-12-13,363.0,12,23.16559493,33.56829413,1,0,15.91602197,Beginner,Dairy,Winter,12
690,2022-12-16,325.0,19,19.8591331,47.90609474,4,0,9.710418674,Beginner,Barley,Winter,12
691,2022-12-16,325.0,19,19.8591331,47.90609474,4,0,9.710418674,Beginner,Grains,Winter,12
692,2022-12-17,376.0,13,23.73535596,44.42294332,5,0,10.78684187,Beginner,Grains,Winter,12
693,2022-12-17,376.0,13,23.73535596,44.42294332,5,0,10.78684187,Beginner,Wheat,Winter,12
694,2022-12-19,196.0,13,27.88727268,45.36285391,0,0,7.740586989,Intermediate,Dairy,Winter,12
695,2022-12-19,196.0,13,27.88727268,45.36285391,0,0,7.740586989,Intermediate,Dairy,Winter,12
697,2022-12-20,383.0,14,48.4923472875,31.84740298,1,0,6.391889663,Expert,Dairy,Winter,12
696,2022-12-20,383.0,14,48.4923472875,31.84740298,1,0,6.391889663,Expert,Dairy,Winter,12
698,2022-12-21,466.0,8,30.55983547,88.29198254,2,0,37.14863457,Beginner,Vegetables,Winter,12
699,2022-12-21,466.0,12,30.55983547,88.29198254,2,0,26.997533876241413,Beginner,Vegetables,Winter,12
700,2022-12-22,416.0,13,20.77155229,43.24472931,3,0,21.27411927,Beginner,Grains,Winter,12
701,2022-12-22,416.0,13,20.77155229,43.24472931,3,0,21.27411927,Beginner,Grains,Winter,12
702,2022-12-24,246.0,14,11.78200675,75.75578368,5,0,16.41257469,Beginner,Vegetables,Winter,12
703,2022-12-24,246.0,14,11.78200675,75.75578368,5,0,16.41257469,Beginner,Vegetables,Winter,12
704,2022-12-25,103.0,13,33.86650075,85.75544388,6,0,33.89389283,Beginner,Dairy,Winter,12
705,2022-12-25,103.0,13,33.86650075,85.75544388,6,0,33.89389283,Beginner,Dairy,Winter,12
706,2022-12-26,134.0,7,26.36732704,31.83296743,0,0,17.39914552,Beginner,Grains,Winter,12
707,2022-12-26,134.0,7,26.36732704,31.83296743,0,0,17.39914552,Beginner,Grains,Winter,12
708,2022-12-27,291.0,19,19.50186272,82.32290031,1,0,27.25345063,Beginner,Meat,Winter,12
709,2022-12-27,291.0,19,19.50186272,60.79125668701551,1,0,27.25345063,Beginner,Meat,Winter,12
711,2022-12-28,148.0,8,14.92885316,61.63357085,2,0,10.4762888,Intermediate,Meat,Winter,12
710,2022-12-28,148.0,8,14.92885316,60.79125668701551,2,0,10.4762888,Intermediate,Meat,Winter,12
712,2022-12-29,116.0,13,21.97958074,67.9526466,3,0,31.46421369,Expert,Grains,Winter,12
713,2022-12-29,116.0,13,21.97958074,67.9526466,3,0,31.46421369,Pro,Grains,Winter,12
714,2022-12-30,271.0,14,14.86395808,68.66821663,4,1,19.22349577,Expert,Meat,Winter,12
715,2022-12-30,271.0,14,14.86395808,68.66821663,4,1,19.22349577,Expert,Meat,Winter,12
716,2022-12-31,319.0,15,14.15829019,79.1878683,5,0,33.21357955,Intermediate,Vegetables,Winter,12
717,2022-12-31,319.0,15,14.15829019,79.1878683,5,0,33.21357955,Intermediate,Vegetables,Winter,12
718,2023-01-01,257.0,10,25.43379394,50.00443933,6,0,41.3777697,Expert,Meat,Winter,1
719,2023-01-01,257.0,10,25.43379394,50.00443933,6,0,41.3777697,Expert,Meat,Winter,1
720,2023-01-02,145.0,6,23.07711811,73.98307139,0,0,32.52408887,Beginner,Meat,Winter,1
721,2023-01-02,145.0,6,23.07711811,73.98307139,0,0,32.52408887,Beginner,Meat,Winter,1
723,2023-01-03,472.0,11,26.75240087,61.71468658,1,1,18.30864032,Expert,Meat,Winter,1
722,2023-01-03,472.0,11,26.75240087,61.71468658,1,1,18.30864032,Expert,Meat,Winter,1
725,2023-01-04,105.0,6,33.24014694,77.60364086,2,0,16.50846657,Intermediate,Dairy,Winter,1
724,2023-01-04,105.0,6,33.24014694,77.60364086,2,0,16.50846657,Intermediate,Dairy,Winter,1
726,2023-01-05,198.0,15,23.30650533,89.43276197,3,0,19.73394314,Beginner,Barley,Winter,1
727,2023-01-05,373.5128491620112,15,23.30650533,89.43276197,3,0,19.73394314,Beginner,Grains,Winter,1
728,2023-01-06,479.0,6,24.52330133,42.03906104,4,0,12.4079231,Beginner,Dairy,Winter,1
729,2023-01-06,479.0,6,24.52330133,42.03906104,4,0,12.4079231,Beginner,Dairy,Winter,1
730,2023-01-08,136.0,5,27.94089465,35.38872926,6,0,40.58109959,Beginner,Meat,Winter,1
731,2023-01-08,136.0,5,27.94089465,35.38872926,6,0,40.58109959,Beginner,Meat,Winter,1
732,2023-01-09,379.0,15,-4.0005944125,30.13905287,0,0,22.31296594,Beginner,Dairy,Winter,1
733,2023-01-09,379.0,15,-4.0005944125,30.13905287,0,0,22.31296594,Beginner,Dairy,Winter,1
734,2023-01-10,448.0,15,34.41813097,32.64971617,1,0,24.61978313,Expert,Grains,Winter,1
735,2023-01-10,448.0,15,34.41813097,32.64971617,1,0,24.61978313,Expert,Grains,Winter,1
737,2023-01-11,696.0,16,30.57935039,50.50694428,2,0,31.73222595,Expert,Meat,Winter,1
736,2023-01-11,696.0,16,30.57935039,50.50694428,2,0,31.73222595,Expert,Meat,Winter,1
739,2023-01-12,280.0,15,23.06202601,67.97437984,3,0,31.53440728,Intermediate,Vegetables,Winter,1
738,2023-01-12,280.0,15,23.06202601,67.97437984,3,0,31.53440728,Intermediate,Vegetables,Winter,1
740,2023-01-13,194.0,7,13.08056635,34.14177245,4,0,8.031959218,Beginner,Dairy,Winter,1
741,2023-01-13,194.0,7,13.08056635,34.14177245,4,0,8.031959218,Beginner,Dairy,Winter,1
742,2023-01-14,198.0,10,31.48539483,30.33994887,5,0,42.41933539,Intermediate,Meat,Winter,1
743,2023-01-14,198.0,10,31.48539483,30.33994887,5,0,42.41933539,Beginner,Meat,Winter,1
744,2023-01-15,287.0,12,29.99452739,86.22546171,6,0,12.9796949,Beginner,Vegetables,Winter,1
745,2023-01-15,287.0,12,29.99452739,86.22546171,6,0,12.9796949,Beginner,Vegetables,Winter,1
746,2023-01-16,215.0,13,14.61462824,79.31559816,0,1,37.53822362,Expert,Dairy,Winter,1
747,2023-01-16,215.0,13,14.61462824,79.31559816,0,1,37.53822362,Expert,Dairy,Winter,1
748,2023-01-17,290.0,11,17.38195723,78.55099027,1,0,39.77019447,Beginner,Meat,Winter,1
749,2023-01-17,290.0,11,17.38195723,78.55099027,1,0,39.77019447,Beginner,Meat,Winter,1
750,2023-01-18,352.0,8,29.83518145,83.06545653,2,0,37.17047903,Beginner,Meat,Winter,1
751,2023-01-18,352.0,8,29.83518145,83.06545653,2,0,37.17047903,Beginner,Meat,Winter,1
753,2023-01-20,355.0,9,32.94381223,36.26424778,4,0,5.65740487,Intermediate,Meat,Winter,1
752,2023-01-20,355.0,9,32.94381223,36.26424778,4,0,5.65740487,Intermediate,Meat,Winter,1
754,2023-01-22,227.0,5,12.17597406,73.38896919,6,0,32.21777432,Intermediate,Dairy,Winter,1
755,2023-01-22,227.0,5,12.17597406,73.38896919,6,0,32.21777432,Intermediate,Dairy,Winter,1
756,2023-01-23,117.0,5,30.39371609,46.82006765,0,0,22.43530832,Expert,Meat,Winter,1
757,2023-01-23,117.0,5,30.39371609,46.82006765,0,0,22.43530832,Expert,Meat,Winter,1
758,2023-01-25,322.0,19,23.16247985,31.4699069,2,0,18.89610239,Beginner,Vegetables,Winter,1
759,2023-01-25,322.0,19,23.16247985,31.4699069,2,0,18.89610239,Beginner,Vegetables,Winter,1
760,2023-01-26,373.5128491620112,15,12.80760861,48.36824045,3,0,18.20906566,Expert,Meat,Winter,1
761,2023-01-26,153.0,15,12.80760861,48.36824045,3,0,18.20906566,Expert,Meat,Winter,1
762,2023-01-27,157.0,10,10.06460037,62.94782018,4,0,16.96989619,Intermediate,Dairy,Winter,1
763,2023-01-27,157.0,10,10.06460037,62.94782018,4,0,16.96989619,Intermediate,Dairy,Winter,1
765,2023-01-28,422.0,14,25.94963014,60.79125668701551,5,0,19.9751391,Beginner,Meat,Winter,1
764,2023-01-28,422.0,14,25.94963014,67.92538977,5,0,19.9751391,Intermediate,Meat,Winter,1
767,2023-01-29,459.0,16,-4.0005944125,64.62243987,6,0,30.08322339,Beginner,Meat,Winter,1
766,2023-01-29,459.0,16,-4.0005944125,64.62243987,6,0,30.08322339,Beginner,Meat,Winter,1
768,2023-01-30,273.0,6,24.83846423,71.86537656,0,0,36.81568824,Intermediate,Vegetables,Winter,1
769,2023-01-30,273.0,6,24.83846423,71.86537656,0,0,36.81568824,Intermediate,Vegetables,Winter,1
770,2023-01-31,379.0,9,29.84359626,30.36532489,1,0,34.8155563,Intermediate,Meat,Winter,1
771,2023-01-31,379.0,9,29.84359626,30.36532489,1,0,34.8155563,Intermediate,Meat,Winter,1
772,2023-02-01,213.0,5,26.16514784,36.056472,2,0,41.3473019,Beginner,Vegetables,Winter,2
773,2023-02-01,213.0,5,26.16514784,36.056472,2,0,41.3473019,Beginner,Vegetables,Winter,2
774,2023-02-02,387.0,11,14.36933607,82.13665514,3,0,44.8661298,Beginner,Vegetables,Winter,2
775,2023-02-02,387.0,11,14.36933607,82.13665514,3,0,44.8661298,Beginner,Vegetables,Winter,2
776,2023-02-03,441.0,5,19.01931298,70.90491865,4,0,41.72355691,Intermediate,Meat,Winter,2
777,2023-02-03,441.0,5,19.01931298,70.90491865,4,0,41.72355691,Intermediate,Meat,Winter,2
778,2023-02-04,250.0,8,32.64727762,36.77589856,5,0,5.852543152,Intermediate,Dairy,Winter,2
779,2023-02-04,250.0,8,32.64727762,36.77589856,5,0,5.852543152,Intermediate,Dairy,Winter,2
781,2023-02-05,226.0,13,29.24861751,80.52446624,6,1,38.11630791,Intermediate,Meat,Winter,2
780,2023-02-05,226.0,13,29.24861751,80.52446624,6,1,38.11630791,Intermediate,Meat,Winter,2
782,2023-02-06,254.0,5,23.91592645,44.53387307,0,0,14.37798081,Intermediate,Dairy,Winter,2
783,2023-02-06,254.0,5,23.91592645,44.53387307,0,0,14.37798081,Intermediate,Dairy,Winter,2
